Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,機能 (product.metafields.custom._function),仕様・材質 (product.metafields.custom._material),サイズ (product.metafields.custom._size),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),商品評価数 (product.metafields.reviews.rating_count),サイト内検索 (product.metafields.seo.hidden),色 (product.metafields.shopify.color-pattern),食料品の形態 (product.metafields.shopify.food-product-form),ユーザーの種類 (product.metafields.shopify.user-type),付属商品 (product.metafields.shopify--discovery--product_recommendation.complementary_products),関連商品 (product.metafields.shopify--discovery--product_recommendation.related_products),関連商品の設定 (product.metafields.shopify--discovery--product_recommendation.related_products_display),販売促進する商品を検索する (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Japan,Price / Japan,Compare At Price / Japan,Included / International,Price / International,Compare At Price / International,Status
test-2324,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2319,テスト【サンプル】クリスマスシール 34×34mm(5×8片),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,テストシール,一般顧客,false,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,上質紙 / 強粘H糊 / シート仕上げ,"34×34mm（1枚）
1シート：5×8=40面付き",,'0,,,,,,,,,,kg,,,true,,,true,,,draft
test-2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2319,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2318,テスト【サンプル】紙袋 STジェラート ブラックチョコ,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
ディープブラウン",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2318,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2317,テスト【サンプル】紙袋 STジェラート ココア,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
チョコレート",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2317,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2316,テスト【サンプル】紙袋 STジェラート くろごま,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
クールベージュ",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2316,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2082,テスト【サンプル】ギフトボックスL(マットピンク),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：マットピンク / 内側：白）約1.5mm厚,"外寸:W272×D187×H70mm
内寸:W269×D180×H67mm",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2082,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2081,テスト【サンプル】ギフトボックスM(マットピンク),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,continue,manual,55,55,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：マットピンク / 内側：白）約1.5mm厚,"外寸：W200×D160×H70mm
内寸：W197×D153×H67mm",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2081,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2076,テストエリエール プロワイプ ストロングタオルE50 ハンディ100(100枚/パック),,テストHacomarche,Home & Garden > Household Supplies > Household Paper Products > Paper Towels,テスト衛生用品,一般顧客,true,テスト入り数,テスト4,,,,,,,,,0.0,shopify,deny,manual,2816,,true,true,,,1,,false,,,,,,,,,,,,,,,材質：パルプ＋ポリプロピレン,"シートサイズ：198×230mm
個装サイズ：W250×D105×H90mm
入り数：1パック100枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2076,,,,,,,,,テスト8,,,,,,,,,0.0,shopify,deny,manual,5280,,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2075,テスト超吸収キッチンタオル マルチクロス Sサイズ(80枚/パック),,テストHacomarche,Home & Garden > Household Supplies > Household Paper Products > Paper Towels,テスト衛生用品,一般顧客,true,テスト入り数,テスト5,,,,,,,,,0.0,shopify,deny,manual,2640,,true,true,,,1,,false,,,,,,,,,,,,,,,材質：パルプ＋リヨセル,"シートサイズ：198×230mm
入り数：1パック80枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2074,テストエルヴェール ペーパータオル クリア シングル 手のひらサイズ(300枚/パック),,テストHacomarche,Home & Garden > Household Supplies > Household Paper Products > Paper Towels,テスト衛生用品,一般顧客,true,テスト入り数,テスト5,,,,,,,,,0.0,shopify,deny,manual,825,,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：再生紙
日本製","シートサイズ：230×180mm
個装サイズ：W180×D115×H79mm
入り数：1パック300枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2073,テストエリエール ペーパータオル スマートタイプ 無漂白 シングル 中判(200枚/パック),,テストHacomarche,Home & Garden > Household Supplies > Household Paper Products > Paper Towels,テスト衛生用品,一般顧客,true,テスト入り数,テスト5,,,,,,,,,0.0,shopify,deny,manual,803,,true,true,,,1,,false,,,,,,,,,,,,,,,"材質：バージンパルプ100%
カラー：ブラウン
日本製","シートサイズ：230×210mm
個装サイズ：W210×D115×H70mm
入り数：1パック200枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2068,テスト【無料プレゼント】バレンタインシール 34×34mm(5×8片)_80枚(40枚×2シート),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,テストシール,一般顧客,false,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,0,,true,true,,,1,,false,,,,,,,,,,,,,,,上質紙 / 強粘H糊 / シート仕上げ,"34×34mm（1枚）
1シート：5×8=40面付き",,'0,,,,,,,,,,kg,,,true,,,true,,,draft
test-2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2066,テスト紙袋 STジェラート ブラックチョコ,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1210,1210,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
ディープブラウン",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2066,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,10120,10120,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2065,テスト紙袋 STジェラート ココア,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1210,1210,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
チョコレート",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2065,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,10120,10120,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2064,テスト紙袋 STジェラート くろごま,,テストHacomarche,Business & Industrial > Retail > Paper & Plastic Shopping Bags,テスト紙袋,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1210,1210,true,true,,,1,,false,,,,,,,,,,,,,,,"袋：晒100g
紐：アクリル紙芯入り
クールベージュ",外寸：W150×D80×H165mm,,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2064,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,10120,10120,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2064,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2063,テストバレンタインシール スモーキーハートP(84枚×10束)_840枚,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,テストシール,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,3960,2772,true,true,,,1,,false,,,,,,,,,,,,,,,光沢紙,"26×60mm（1枚）
入り数：1束84枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2062,テストバレンタインシール ピュアハートV(48枚×10束)_480枚,,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Tags & Labels,テストシール,一般顧客,true,テスト入り数,テスト1,,,,,,,,,0.0,shopify,deny,manual,3960,2772,true,true,,,1,,false,,,,,,,,,,,,,,,光沢紙,"30×35mm（1枚）
入り数：1束48枚入り",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2061,テストギフトボックスL(マットピンク),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1540,1815,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：マットピンク / 内側：白）約1.5mm厚,"外寸：W272×D187×H70mm
内寸：W269×D180×H67mm",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2061,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,5005,5610,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2061,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,9570,10120,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2061,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2060,テストギフトボックスM(マットピンク),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストギフト用箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,935,1100,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側：マットピンク / 内側：白）約1.5mm厚,"外寸：W200×D160×H70mm
内寸：W197×D153×H67mm",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2060,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,3355,3740,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2060,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,6270,6930,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2060,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,18810,19800,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2060,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2036,テストクリスマスデコ箱4号H130(エコクラフト),,テストHacomarche,Arts & Entertainment > Party & Celebration > Gift Giving > Gift Wrapping > Gift Boxes & Tins,テストホールケーキ箱,一般顧客,true,テスト入り数,テスト10,,,,,,,,,0.0,shopify,deny,manual,1320,1650,true,true,,,1,,false,,,,,,,,,,,,,,,EF（表側/内側：未晒クラフト）約1.5mm厚,"外寸：W156×D151×H133mm
内寸：W147×D146×H127mm",,'0,,,,,,,,,,kg,,,true,,,true,,,active
test-2036,,,,,,,,,テスト50,,,,,,,,,0.0,shopify,deny,manual,4180,5225,true,true,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2036,,,,,,,,,テスト100,,,,,,,,,0.0,shopify,deny,manual,7700,9680,true,true,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2036,,,,,,,,,テスト300,,,,,,,,,0.0,shopify,deny,manual,22770,28380,true,true,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-2036,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
test-1016,テスト宅配用ダンボール(ケーキ) 内寸280×280×240,,テストHacomarche,Uncategorized,,一般顧客,false,テスト入り数,テスト20,,,,,,,,,0.0,,deny,manual,2068,2068,true,true,,,,,false,,,,,,,,,,,,,,,,,,'0,,,,,,,,,,kg,,,true,,,false,,,active
test-1016,,,,,,,,,テスト40,,,,,,,,,0.0,,deny,manual,4136,4136,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト50,,,,,,,,,0.0,,deny,manual,5170,5170,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト60,,,,,,,,,0.0,,deny,manual,6204,6204,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト80,,,,,,,,,0.0,,deny,manual,8272,8272,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト100,,,,,,,,,0.0,,deny,manual,10340,10340,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト120,,,,,,,,,0.0,,deny,manual,12408,12408,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト160,,,,,,,,,0.0,,deny,manual,16544,16544,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト200,,,,,,,,,0.0,,deny,manual,20680,20680,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト240,,,,,,,,,0.0,,deny,manual,24816,24816,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト260,,,,,,,,,0.0,,deny,manual,26884,26884,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1016,,,,,,,,,テスト300,,,,,,,,,0.0,,deny,manual,31020,31020,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,テスト宅配用ダンボール(ケーキ) 内寸240×240×230,,テストHacomarche,Uncategorized,,一般顧客,false,テスト入り数,テスト20,,,,,,,,,0.0,,deny,manual,1892,1892,true,true,,,,,false,,,,,,,,,,,,,,,,,,'0,,,,,,,,,,kg,,,true,,,false,,,active
test-1018,,,,,,,,,テスト40,,,,,,,,,0.0,,deny,manual,3784,3784,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト60,,,,,,,,,0.0,,deny,manual,5676,5676,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト80,,,,,,,,,0.0,,deny,manual,7568,7568,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト100,,,,,,,,,0.0,,deny,manual,9460,9460,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト120,,,,,,,,,0.0,,deny,manual,11352,11352,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト160,,,,,,,,,0.0,,deny,manual,15136,15136,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト200,,,,,,,,,0.0,,deny,manual,18920,18920,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト240,,,,,,,,,0.0,,deny,manual,22704,22704,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト260,,,,,,,,,0.0,,deny,manual,24596,24596,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト300,,,,,,,,,0.0,,deny,manual,26730,26730,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1018,,,,,,,,,テスト400,,,,,,,,,0.0,,deny,manual,35640,35640,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1089,テスト瓶入ティラミス4個用パッケージ,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト500,,,,,,,,,0.0,,deny,manual,53350,53350,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1089,,,,,,,,,テスト600,,,,,,,,,0.0,,deny,manual,54120,54120,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1089,,,,,,,,,テスト1000,,,,,,,,,0.0,,deny,manual,70400,70400,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1089,,,,,,,,,テスト1500,,,,,,,,,0.0,,deny,manual,92400,92400,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1089,,,,,,,,,テスト2000,,,,,,,,,0.0,,deny,manual,110000,110000,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1094,テスト製版代/宅配用ダンボール(ケーキ) 内寸260×140×150,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト1,,,,,,,,,0.0,,deny,manual,33000,33000,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1077,テストギフトボックスミストグレー210×140×70,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト500,,,,,,,,,0.0,shopify,deny,manual,81400,81400,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1326,テストゆうかり作業所様パウンドケーキ箱/チャコール(箔押),,テストHacomarche,,,一般顧客,false,テスト入り数,テスト1000,,,,,,,,,0.0,,deny,manual,116600,116600,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1120,テストギフトボックスクラフト 245×165×50mm,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト500,,,,,,,,,0.0,,deny,manual,50050,50050,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
test-1120,,,,,,,,,テスト1000,,,,,,,,,0.0,,deny,manual,70400,70400,true,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,,,,,,,
test-1118,テストギフトボックスクラフト 165×165×50mm,,テストHacomarche,,,一般顧客,false,テスト入り数,テスト500,,,,,,,,,0.0,,deny,manual,43450,43450,true,true,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,,,true,,,draft
